timestamp_sec,flow_id,cpu_req,ram_req,msd_req,is_ddos_spike,service_type,priority
2110.9,FLOW_21109,13.01,5.46,2,0,Data,1
369.7,FLOW_3697,6.34,1.59,1,0,Data,1
1143.8,FLOW_11438,5.72,0.84,1,0,Data,1
446.9,FLOW_4469,5.25,1.13,2,0,Data,1
980.7,FLOW_9807,4.9,2.16,2,0,Data,1
4776.7,FLOW_47767,19.68,8.81,2,0,Data,1
674.8,FLOW_6748,3.68,4.73,2,0,VoIP,4
4918.4,FLOW_49184,11.92,4.1,2,0,Data,1
1737.8,FLOW_17378,12.1,0.56,2,0,Data,1
3688.4,FLOW_36884,39.75,15.69,2,1,Attack,5
1335.6,FLOW_13356,24.86,7.17,3,0,Data,2
3240.4,FLOW_32404,11.29,2.61,2,0,Data,1
4245.4,FLOW_42454,69.13,27.85,3,1,Attack,5
4606.5,FLOW_46065,78.18,32.82,4,1,Attack,5
1153.8,FLOW_11538,9.49,4.82,1,0,VoIP,4
200.8,FLOW_2008,24.78,11.26,2,0,Data,2
322.1,FLOW_3221,5.68,2.18,2,0,Data,1
4499.6,FLOW_44996,94.33,36.49,5,1,Attack,5
1876.2,FLOW_18762,5.24,1.74,2,0,Data,1
1416.5,FLOW_14165,5.76,1.56,2,0,Data,1
4068.3,FLOW_40683,13.52,7.17,2,0,Data,1
2508.0,FLOW_25080,9.74,3.05,1,0,Data,1
182.2,FLOW_1822,23.42,17.04,3,0,Video,3
4466.1,FLOW_44661,19.07,8.3,1,0,Data,1
684.8,FLOW_6848,1.21,1.33,2,0,Data,1
1263.5,FLOW_12635,6.73,2.77,1,0,Data,1
3766.8,FLOW_37668,9.48,5.5,1,0,Data,1
609.5,FLOW_6095,41.21,12.32,5,0,Video,3
3924.8,FLOW_39248,4.83,2.12,2,0,Data,1
1057.7,FLOW_10577,6.02,1.9,2,0,Data,1
3107.4,FLOW_31074,30.58,16.3,4,0,Video,3
2911.2,FLOW_29112,4.51,3.57,2,0,Data,1
1019.2,FLOW_10192,1.16,0.85,2,0,IoT,1
31.4,FLOW_314,6.96,1.21,1,0,IoT,1
1144.9,FLOW_11449,3.9,3.18,2,0,VoIP,4
3074.5,FLOW_30745,44.91,16.78,4,0,Video,3
2970.2,FLOW_29702,87.85,35.89,4,1,Attack,5
2765.8,FLOW_27658,8.63,1.54,2,0,Data,1
2368.5,FLOW_23685,3.7,2.59,2,0,Data,1
2837.5,FLOW_28375,3.44,5.22,2,0,Data,1
308.5,FLOW_3085,6.61,0.97,2,0,Data,1
4937.1,FLOW_49371,3.58,0.5,2,0,Data,1
375.1,FLOW_3751,5.81,4.57,1,0,VoIP,4
504.8,FLOW_5048,35.79,20.02,3,0,Video,3
2918.6,FLOW_29186,38.09,17.28,4,0,Video,3
3070.8,FLOW_30708,11.27,0.89,1,0,Data,1
2014.6,FLOW_20146,6.03,1.12,1,0,Data,1
3224.9,FLOW_32249,14.63,1.72,1,0,Data,1
496.9,FLOW_4969,5.1,2.84,1,0,Data,1
3052.5,FLOW_30525,14.49,4.24,2,0,Data,1
1849.4,FLOW_18494,1.2,2.72,2,0,Data,1
3806.4,FLOW_38064,5.48,3.5,1,0,Data,1
4183.6,FLOW_41836,69.07,29.6,4,1,Attack,5
3275.2,FLOW_32752,48.67,23.46,4,1,Attack,4
2007.3,FLOW_20073,11.43,0.54,2,0,Data,1
2627.3,FLOW_26273,20.86,13.66,3,0,Video,3
1364.9,FLOW_13649,21.08,11.75,4,0,Video,3
2553.3,FLOW_25533,44.98,18.32,3,0,Video,3
1752.1,FLOW_17521,33.53,13.52,4,0,Video,3
2548.0,FLOW_25480,7.04,1.86,2,0,Data,1
4823.4,FLOW_48234,62.32,26.59,3,1,Attack,5
4878.7,FLOW_48787,59.34,22.03,3,1,Attack,5
3238.9,FLOW_32389,3.1,4.54,1,0,Data,1
508.6,FLOW_5086,21.08,10.38,4,0,Data,2
1725.2,FLOW_17252,1.06,5.5,1,0,Data,1
403.9,FLOW_4039,20.79,14.66,3,0,Data,2
1838.6,FLOW_18386,10.33,4.87,1,0,Data,1
424.6,FLOW_4246,1.97,1.62,2,0,Data,1
1862.7,FLOW_18627,26.69,19.18,3,0,Video,3
87.9,FLOW_879,7.53,2.99,2,0,Data,1
2329.8,FLOW_23298,11.6,3.26,2,0,Data,1
2975.2,FLOW_29752,6.05,1.47,1,0,Data,1
3017.2,FLOW_30172,89.66,44.54,4,1,Attack,5
2855.9,FLOW_28559,31.86,15.93,4,0,Video,3
1886.3,FLOW_18863,14.65,1.7,2,0,Data,1
4334.3,FLOW_43343,69.52,29.4,4,1,Attack,5
3421.0,FLOW_34210,87.49,42.76,5,1,Attack,5
2608.3,FLOW_26083,1.35,3.71,1,0,Data,1
194.1,FLOW_1941,38.59,18.31,4,0,Video,3
2222.5,FLOW_22225,6.32,2.35,2,0,Data,1
4469.1,FLOW_44691,57.49,23.26,3,1,Attack,5
4323.9,FLOW_43239,79.26,32.57,4,1,Attack,5
2385.9,FLOW_23859,33.51,10.01,4,0,Video,3
1415.8,FLOW_14158,6.28,2.32,2,0,Data,1
3387.5,FLOW_33875,30.92,22.73,4,1,Attack,4
4810.4,FLOW_48104,60.92,23.21,4,1,Attack,5
2344.9,FLOW_23449,8.59,3.69,1,0,Data,1
662.3,FLOW_6623,18.55,14.76,2,0,Data,2
3826.4,FLOW_38264,9.51,2.19,2,0,Data,1
2624.1,FLOW_26241,8.04,5.61,2,0,Data,1
4759.1,FLOW_47591,17.53,8.84,2,0,Data,1
2415.5,FLOW_24155,30.79,15.84,4,0,Video,3
3205.8,FLOW_32058,5.31,4.7,1,0,Data,1
933.1,FLOW_9331,3.0,2.46,2,0,IoT,1
4356.4,FLOW_43564,19.69,9.26,2,0,Data,1
349.3,FLOW_3493,16.33,13.25,4,0,Data,2
487.8,FLOW_4878,19.01,9.7,2,0,Data,2
4706.2,FLOW_47062,12.29,4.16,2,0,Data,1
99.8,FLOW_998,79.27,45.17,4,1,Attack,5
3708.6,FLOW_37086,17.71,8.81,2,0,Data,1
3643.7,FLOW_36437,13.56,5.51,2,0,Data,1
3474.9,FLOW_34749,5.31,1.68,2,0,Data,1
2861.6,FLOW_28616,4.71,3.6,2,0,Data,1
3709.5,FLOW_37095,13.55,5.86,1,0,Data,1
2281.0,FLOW_22810,3.7,1.04,1,0,Data,1
714.2,FLOW_7142,7.59,2.54,1,0,Data,1
2155.8,FLOW_21558,14.59,4.13,1,0,Data,1
993.5,FLOW_9935,3.69,1.71,1,0,Data,1
478.8,FLOW_4788,6.67,2.83,1,0,IoT,1
3051.0,FLOW_30510,5.04,4.2,2,0,Data,1
3118.9,FLOW_31189,5.17,2.8,1,0,Data,1
2008.3,FLOW_20083,83.16,45.83,5,1,Attack,5
1082.3,FLOW_10823,7.04,4.35,1,0,VoIP,4
67.2,FLOW_672,24.82,13.82,3,0,Data,2
1559.4,FLOW_15594,41.77,11.75,3,0,Video,3
4304.8,FLOW_43048,17.19,5.57,2,0,Data,1
2191.1,FLOW_21911,8.62,5.47,2,0,Data,1
1186.8,FLOW_11868,39.11,10.01,3,0,Video,3
3469.0,FLOW_34690,11.79,0.72,2,0,Data,1
1132.1,FLOW_11321,23.46,20.27,4,0,Video,3
4421.1,FLOW_44211,10.56,3.77,2,0,Data,1
2461.4,FLOW_24614,1.44,4.6,2,0,Data,1
1200.5,FLOW_12005,10.82,4.95,1,0,VoIP,4
393.9,FLOW_3939,4.98,1.54,1,0,VoIP,4
461.3,FLOW_4613,28.56,10.16,3,0,Video,3
3675.9,FLOW_36759,4.71,0.5,2,0,Data,1
3145.8,FLOW_31458,6.63,4.0,2,0,Data,1
4495.2,FLOW_44952,38.84,15.65,2,1,Attack,5
434.7,FLOW_4347,1.63,2.57,2,0,Data,1
3932.7,FLOW_39327,63.64,24.96,4,1,Attack,5
4992.2,FLOW_49922,17.06,7.92,2,0,Data,1
2239.3,FLOW_22393,39.34,19.84,4,0,Video,3
315.6,FLOW_3156,3.01,2.84,2,0,VoIP,4
2991.7,FLOW_29917,6.19,2.41,2,0,Data,1
3722.3,FLOW_37223,3.51,3.34,2,0,Data,1
1347.8,FLOW_13478,6.67,1.38,1,0,IoT,1
1387.1,FLOW_13871,2.0,1.92,1,0,Data,1
3855.5,FLOW_38555,53.65,23.17,3,1,Attack,5
2532.9,FLOW_25329,25.26,15.36,4,0,Video,3
4468.4,FLOW_44684,72.14,29.99,4,1,Attack,5
98.5,FLOW_985,3.77,2.72,2,0,Data,1
3713.9,FLOW_37139,80.32,31.95,4,1,Attack,5
3503.3,FLOW_35033,8.67,2.03,2,0,Data,1
2373.0,FLOW_23730,7.06,4.68,2,0,Data,1
753.0,FLOW_7530,34.99,13.13,5,0,Video,3
4439.4,FLOW_44394,16.51,7.7,2,0,Data,1
3294.8,FLOW_32948,4.14,0.51,2,0,Data,1
3087.7,FLOW_30877,3.72,0.82,2,0,Data,1
2993.0,FLOW_29930,1.93,2.86,2,0,Data,1
2341.5,FLOW_23415,14.99,3.45,1,0,Data,1
605.9,FLOW_6059,11.46,2.02,3,0,VoIP,4
2367.9,FLOW_23679,26.16,16.67,3,0,Video,3
1594.0,FLOW_15940,3.82,4.39,2,0,Data,1
694.8,FLOW_6948,11.46,4.46,3,0,VoIP,4
3009.5,FLOW_30095,14.18,5.3,2,0,Data,1
4133.9,FLOW_41339,72.19,28.68,4,1,Attack,5
4959.8,FLOW_49598,64.84,26.57,3,1,Attack,5
3318.3,FLOW_33183,13.6,2.69,1,0,Data,1
1658.0,FLOW_16580,8.1,0.68,1,0,Data,1
138.8,FLOW_1388,1.82,0.83,1,0,Data,1
2135.0,FLOW_21350,5.54,2.9,2,0,Data,1
4975.0,FLOW_49750,2.98,2.02,2,0,Data,1
3443.1,FLOW_34431,4.59,1.58,2,0,Data,1
2445.4,FLOW_24454,14.83,4.07,2,0,Data,1
4035.9,FLOW_40359,9.8,2.01,2,0,Data,1
1857.7,FLOW_18577,2.81,2.07,2,0,Data,1
3345.1,FLOW_33451,4.61,2.0,2,0,Data,1
4785.2,FLOW_47852,33.62,11.83,2,1,Attack,5
0.4,FLOW_4,6.67,0.52,1,0,Data,1
2918.2,FLOW_29182,44.55,14.85,3,0,Video,3
823.0,FLOW_8230,2.76,1.36,1,0,Data,1
594.6,FLOW_5946,6.89,3.39,3,0,VoIP,4
782.2,FLOW_7822,5.6,0.8,1,0,Data,1
1948.6,FLOW_19486,33.72,9.87,4,0,Video,3
1538.4,FLOW_15384,3.62,0.83,2,0,Data,1
4109.9,FLOW_41099,12.94,6.31,2,0,Data,1
1818.3,FLOW_18183,14.68,5.83,2,0,Data,1
2716.1,FLOW_27161,5.01,4.39,2,0,Data,1
1164.5,FLOW_11645,24.11,9.44,2,0,Data,2
2439.0,FLOW_24390,11.07,2.03,1,0,Data,1
485.0,FLOW_4850,2.17,1.85,2,0,IoT,1
4743.5,FLOW_47435,50.35,18.54,3,1,Attack,5
4220.6,FLOW_42206,79.15,32.62,4,1,Attack,5
4534.0,FLOW_45340,15.15,7.22,1,0,Data,1
2816.9,FLOW_28169,85.83,40.43,5,1,Attack,5
341.9,FLOW_3419,6.76,1.99,2,0,Data,1
4259.0,FLOW_42590,82.51,34.16,4,1,Attack,5
3873.4,FLOW_38734,18.38,5.97,1,0,Data,1
3671.9,FLOW_36719,18.59,9.39,1,0,Data,1
2949.7,FLOW_29497,1.94,3.05,1,0,Data,1
436.2,FLOW_4362,3.04,2.16,1,0,Data,1
402.8,FLOW_4028,4.0,4.64,3,0,VoIP,4
342.6,FLOW_3426,31.28,15.03,4,0,Video,3
2026.8,FLOW_20268,85.17,36.72,4,1,Attack,5
2005.7,FLOW_20057,8.36,0.66,2,0,Data,1
1147.8,FLOW_11478,4.79,1.45,2,0,Data,1
4794.4,FLOW_47944,17.58,8.49,2,0,Data,1
2939.2,FLOW_29392,5.43,1.12,1,0,Data,1
2904.6,FLOW_29046,32.68,10.54,4,0,Video,3
856.4,FLOW_8564,39.08,14.45,5,0,Video,3
3950.6,FLOW_39506,15.58,7.26,1,0,Data,1
4980.4,FLOW_49804,85.5,32.86,4,1,Attack,5
2544.9,FLOW_25449,26.53,9.84,4,0,Video,3
3492.1,FLOW_34921,88.25,43.03,4,1,Attack,5
3047.7,FLOW_30477,7.55,0.74,2,0,Data,1
1351.9,FLOW_13519,21.81,8.08,3,0,Data,2
3400.7,FLOW_34007,6.38,0.69,1,0,Data,1
2131.5,FLOW_21315,5.4,2.45,2,0,Data,1
4242.4,FLOW_42424,16.9,6.91,1,0,Data,1
4890.0,FLOW_48900,57.0,22.66,3,1,Attack,5
4763.2,FLOW_47632,11.98,5.05,2,0,Data,1
4978.8,FLOW_49788,63.81,24.27,3,1,Attack,5
4423.1,FLOW_44231,84.26,33.23,4,1,Attack,5
1072.3,FLOW_10723,3.22,1.13,1,0,VoIP,4
1315.4,FLOW_13154,5.12,2.25,2,0,VoIP,4
1376.2,FLOW_13762,5.92,0.63,2,0,Data,1
4281.1,FLOW_42811,17.76,5.59,1,0,Data,1
3080.3,FLOW_30803,34.27,26.59,3,1,Attack,4
3626.0,FLOW_36260,78.07,31.25,4,1,Attack,5
2143.6,FLOW_21436,5.01,1.91,1,0,Data,1
2597.0,FLOW_25970,1.55,4.07,1,0,Data,1
3220.3,FLOW_32203,39.0,19.08,3,0,Video,3
718.0,FLOW_7180,7.57,2.51,2,0,Data,1
4128.0,FLOW_41280,88.01,36.99,4,1,Attack,5
2808.6,FLOW_28086,10.26,3.25,1,0,Data,1
1370.1,FLOW_13701,6.02,2.78,2,0,Data,1
100.3,FLOW_1003,11.19,11.25,4,0,Data,2
905.8,FLOW_9058,6.9,2.44,1,0,IoT,1
4423.4,FLOW_44234,15.26,4.69,1,0,Data,1
2567.4,FLOW_25674,40.73,17.65,3,0,Video,3
4505.5,FLOW_45055,86.35,35.18,4,1,Attack,5
3514.3,FLOW_35143,79.82,31.17,4,1,Attack,5
3816.2,FLOW_38162,61.2,26.06,4,1,Attack,5
2247.6,FLOW_22476,22.17,8.87,3,0,Video,3
2300.6,FLOW_23006,10.48,2.92,1,0,Data,1
4534.3,FLOW_45343,19.28,9.59,1,0,Data,1
3612.7,FLOW_36127,12.88,5.66,1,0,Data,1
4970.9,FLOW_49709,71.63,30.16,3,1,Attack,5
1309.8,FLOW_13098,2.86,3.0,2,0,Data,1
3719.5,FLOW_37195,1.31,2.4,2,0,Data,1
410.7,FLOW_4107,5.04,4.52,2,0,VoIP,4
4133.5,FLOW_41335,14.81,5.82,1,0,Data,1
2522.2,FLOW_25222,46.46,22.41,3,1,Attack,4
3583.9,FLOW_35839,50.76,18.37,3,1,Attack,5
2971.8,FLOW_29718,42.94,18.37,3,0,Video,3
4695.2,FLOW_46952,1.36,1.17,1,0,Data,1
2982.7,FLOW_29827,86.11,38.3,5,1,Attack,5
1754.2,FLOW_17542,5.86,2.06,2,0,Data,1
2491.5,FLOW_24915,23.52,12.62,3,0,Video,3
451.3,FLOW_4513,2.63,1.06,2,0,Data,1
1993.6,FLOW_19936,9.13,5.61,1,0,Data,1
4652.4,FLOW_46524,12.04,2.89,2,0,Data,1
2451.0,FLOW_24510,9.36,3.41,1,0,Data,1
2744.1,FLOW_27441,12.37,2.34,1,0,Data,1
1200.1,FLOW_12001,7.52,2.58,3,0,VoIP,4
2335.3,FLOW_23353,3.58,4.3,1,0,Data,1
2729.2,FLOW_27292,32.59,13.4,4,0,Video,3
3420.3,FLOW_34203,3.92,3.4,2,0,Data,1
1214.7,FLOW_12147,1.84,1.3,2,0,Data,1
1529.1,FLOW_15291,42.41,19.03,4,0,Video,3
4687.9,FLOW_46879,73.43,28.37,4,1,Attack,5
869.0,FLOW_8690,7.03,0.75,1,0,Data,1
1265.3,FLOW_12653,39.19,14.83,5,0,Video,3
3146.9,FLOW_31469,4.93,3.82,2,0,Data,1
295.4,FLOW_2954,4.35,2.35,1,0,VoIP,4
300.3,FLOW_3003,6.28,1.14,1,0,Data,1
1581.3,FLOW_15813,5.7,3.23,2,0,Data,1
665.6,FLOW_6656,6.09,2.24,1,0,Data,1
1277.3,FLOW_12773,31.22,17.34,4,0,Video,3
3953.0,FLOW_39530,74.56,28.05,3,1,Attack,5
3440.7,FLOW_34407,12.87,3.83,1,0,Data,1
883.6,FLOW_8836,43.5,16.59,3,0,Video,3
1461.7,FLOW_14617,11.81,2.32,3,0,VoIP,4
2283.5,FLOW_22835,2.53,1.47,2,0,Data,1
1598.0,FLOW_15980,11.84,2.19,1,0,Data,1
3791.5,FLOW_37915,69.69,28.0,4,1,Attack,5
157.0,FLOW_1570,6.83,2.18,2,0,Data,1
3590.7,FLOW_35907,17.0,8.62,2,0,Data,1
2608.9,FLOW_26089,41.95,19.84,3,1,Attack,4
2091.3,FLOW_20913,43.51,12.55,3,0,Video,3
995.7,FLOW_9957,2.85,2.06,1,0,Data,1
1827.5,FLOW_18275,5.36,5.73,1,0,Data,1
1543.1,FLOW_15431,5.47,5.27,1,0,Data,1
2349.3,FLOW_23493,5.02,4.2,1,0,Data,1
1578.9,FLOW_15789,3.61,1.83,1,0,Data,1
3577.9,FLOW_35779,61.94,25.89,3,1,Attack,5
1198.0,FLOW_11980,5.67,1.26,2,0,Data,1
4490.5,FLOW_44905,55.93,23.88,3,1,Attack,5
3576.2,FLOW_35762,55.48,22.08,3,1,Attack,5
2709.2,FLOW_27092,54.31,26.48,3,1,Attack,4
4683.4,FLOW_46834,14.23,7.1,1,0,Data,1
3343.7,FLOW_33437,9.41,3.07,1,0,Data,1
4738.0,FLOW_47380,73.16,28.47,4,1,Attack,5
159.0,FLOW_1590,4.61,2.21,1,0,Data,1
2675.5,FLOW_26755,34.55,14.0,3,0,Video,3
2175.8,FLOW_21758,31.35,27.53,3,1,Attack,4
300.1,FLOW_3001,20.18,19.42,5,0,Video,3
4411.1,FLOW_44111,16.1,7.71,1,0,Data,1
4351.9,FLOW_43519,65.76,27.07,4,1,Attack,5
62.8,FLOW_628,7.31,0.95,1,0,Data,1
2073.6,FLOW_20736,60.32,23.9,4,1,Attack,4
1190.2,FLOW_11902,41.75,24.14,4,0,Video,3
636.6,FLOW_6366,1.99,2.89,1,0,Data,1
1713.2,FLOW_17132,10.59,5.46,1,0,Data,1
947.8,FLOW_9478,4.31,1.8,2,0,IoT,1
4187.0,FLOW_41870,15.79,5.84,1,0,Data,1
1293.2,FLOW_12932,5.72,1.71,1,0,IoT,1
1364.1,FLOW_13641,7.63,1.18,1,0,Data,1
1962.6,FLOW_19626,35.93,14.85,3,0,Video,3
995.1,FLOW_9951,4.52,1.24,2,0,IoT,1
2896.2,FLOW_28962,8.9,3.65,2,0,Data,1
2844.5,FLOW_28445,12.34,2.22,1,0,Data,1
1969.8,FLOW_19698,6.3,3.0,2,0,Data,1
4422.3,FLOW_44223,87.58,33.73,4,1,Attack,5
299.6,FLOW_2996,7.68,0.84,2,0,Data,1
1363.7,FLOW_13637,7.5,2.82,2,0,Data,1
2247.0,FLOW_22470,23.34,14.9,3,0,Video,3
3608.6,FLOW_36086,68.28,26.68,3,1,Attack,5
2891.7,FLOW_28917,76.88,45.6,5,1,Attack,5
1764.9,FLOW_17649,37.16,28.81,3,1,Attack,4
2795.5,FLOW_27955,2.19,4.41,1,0,Data,1
285.4,FLOW_2854,89.18,37.54,4,1,Attack,5
1338.9,FLOW_13389,2.93,2.68,2,0,IoT,1
1304.8,FLOW_13048,33.99,11.33,5,0,Video,3
2233.2,FLOW_22332,14.27,3.13,2,0,Data,1
3057.7,FLOW_30577,12.16,2.64,1,0,Data,1
3473.4,FLOW_34734,4.29,1.42,1,0,Data,1
1953.8,FLOW_19538,7.03,3.58,1,0,Data,1
3958.6,FLOW_39586,76.47,30.2,4,1,Attack,5
557.2,FLOW_5572,35.36,21.15,5,0,Video,3
4775.0,FLOW_47750,65.65,28.17,4,1,Attack,5
3096.3,FLOW_30963,2.05,4.76,1,0,Data,1
3549.5,FLOW_35495,11.99,6.29,2,0,Data,1
2026.2,FLOW_20262,9.43,0.96,2,0,Data,1
4465.9,FLOW_44659,27.26,10.47,2,1,Attack,5
2174.5,FLOW_21745,7.76,0.63,1,0,Data,1
4724.8,FLOW_47248,14.01,4.29,2,0,Data,1
3622.7,FLOW_36227,4.23,3.69,1,0,Data,1
2878.6,FLOW_28786,2.63,0.62,1,0,Data,1
3561.9,FLOW_35619,16.19,7.93,1,0,Data,1
4599.9,FLOW_45999,16.42,5.02,2,0,Data,1
4951.2,FLOW_49512,14.6,6.73,1,0,Data,1
4451.4,FLOW_44514,6.16,0.87,1,0,Data,1
2868.3,FLOW_28683,12.2,3.3,1,0,Data,1
3154.8,FLOW_31548,27.56,11.2,4,0,Video,3
3196.4,FLOW_31964,25.63,15.22,3,0,Video,3
943.3,FLOW_9433,16.82,9.34,2,0,Data,2
2237.3,FLOW_22373,6.78,4.83,2,0,Data,1
2162.2,FLOW_21622,40.48,20.44,4,1,Attack,4
1245.1,FLOW_12451,17.29,10.8,3,0,Data,2
1179.9,FLOW_11799,11.95,9.88,2,0,Data,2
3138.8,FLOW_31388,8.81,0.89,2,0,Data,1
2076.8,FLOW_20768,2.2,1.22,2,0,Data,1
482.8,FLOW_4828,43.31,24.9,4,0,Video,3
1458.9,FLOW_14589,3.15,1.59,2,0,Data,1
150.7,FLOW_1507,1.29,0.95,1,0,Data,1
1861.2,FLOW_18612,4.47,0.89,1,0,Data,1
1930.2,FLOW_19302,5.53,4.11,2,0,Data,1
3830.9,FLOW_38309,17.15,7.36,1,0,Data,1
173.8,FLOW_1738,5.78,1.19,1,0,Data,1
3587.5,FLOW_35875,80.52,30.25,4,1,Attack,5
4706.7,FLOW_47067,6.97,3.29,2,0,Data,1
511.4,FLOW_5114,6.48,1.39,2,0,Data,1
2490.6,FLOW_24906,8.85,5.43,2,0,Data,1
763.5,FLOW_7635,5.85,1.54,1,0,Data,1
1439.8,FLOW_14398,6.28,1.17,3,0,VoIP,4
3617.0,FLOW_36170,71.08,26.74,4,1,Attack,5
918.3,FLOW_9183,5.49,2.54,2,0,Data,1
3679.6,FLOW_36796,13.92,5.03,1,0,Data,1
3762.2,FLOW_37622,7.49,3.19,1,0,Data,1
165.5,FLOW_1655,4.94,1.25,2,0,Data,1
432.6,FLOW_4326,14.31,11.51,3,0,Data,2
2737.7,FLOW_27377,9.08,4.8,2,0,Data,1
1904.4,FLOW_19044,6.98,5.94,1,0,Data,1
4432.8,FLOW_44328,87.27,32.93,4,1,Attack,5
966.1,FLOW_9661,5.54,2.34,2,0,Data,1
1591.4,FLOW_15914,1.71,1.43,2,0,Data,1
2546.6,FLOW_25466,4.28,2.0,1,0,Data,1
1361.0,FLOW_13610,2.18,1.35,1,0,IoT,1
1167.0,FLOW_11670,30.56,12.89,3,0,Video,3
121.9,FLOW_1219,5.93,0.78,2,0,Data,1
3886.3,FLOW_38863,74.24,29.61,4,1,Attack,5
1255.7,FLOW_12557,1.44,2.31,1,0,Data,1
3914.3,FLOW_39143,11.99,3.47,2,0,Data,1
3550.8,FLOW_35508,5.23,3.41,1,0,Data,1
1185.2,FLOW_11852,5.16,2.74,2,0,IoT,1
1323.8,FLOW_13238,17.62,8.92,3,0,Data,2
2995.0,FLOW_29950,2.57,3.44,1,0,Data,1
2798.4,FLOW_27984,14.42,1.56,2,0,Data,1
2209.0,FLOW_22090,11.49,2.48,1,0,Data,1
4898.9,FLOW_48989,11.48,4.35,1,0,Data,1
4063.9,FLOW_40639,66.96,26.41,4,1,Attack,5
2891.1,FLOW_28911,2.98,2.29,2,0,Data,1
857.0,FLOW_8570,1.77,1.59,2,0,IoT,1
3843.1,FLOW_38431,1.25,0.5,1,0,Data,1
4052.5,FLOW_40525,12.76,3.59,2,0,Data,1
3554.9,FLOW_35549,45.35,17.3,3,1,Attack,5
2948.7,FLOW_29487,14.8,2.89,1,0,Data,1
2603.7,FLOW_26037,1.51,2.1,2,0,Data,1
1937.0,FLOW_19370,37.75,9.37,3,0,Video,3
4473.4,FLOW_44734,11.84,4.85,2,0,Data,1
691.5,FLOW_6915,5.61,1.23,2,0,Data,1
1499.8,FLOW_14998,80.69,49.23,4,1,Attack,5
1675.0,FLOW_16750,12.35,1.22,2,0,Data,1
2995.9,FLOW_29959,12.44,5.23,1,0,Data,1
2885.6,FLOW_28856,7.55,3.19,1,0,Data,1
3891.1,FLOW_38911,55.9,22.86,3,1,Attack,5
584.3,FLOW_5843,32.57,20.93,5,0,Video,3
1576.9,FLOW_15769,5.99,3.17,2,0,Data,1
2709.8,FLOW_27098,12.78,2.76,1,0,Data,1
3472.6,FLOW_34726,2.28,4.61,2,0,Data,1
2093.0,FLOW_20930,40.0,17.69,4,0,Video,3
1231.3,FLOW_12313,1.7,2.7,1,0,IoT,1
829.3,FLOW_8293,6.3,2.78,2,0,IoT,1
4940.8,FLOW_49408,35.03,15.38,2,1,Attack,5
2231.9,FLOW_22319,8.77,5.25,1,0,Data,1
2048.6,FLOW_20486,5.35,2.71,1,0,Data,1
2261.0,FLOW_22610,3.26,5.97,2,0,Data,1
1246.5,FLOW_12465,21.61,22.09,5,0,Video,3
4151.2,FLOW_41512,57.41,22.09,3,1,Attack,5
4860.9,FLOW_48609,12.62,6.91,2,0,Data,1
1767.2,FLOW_17672,9.4,3.33,1,0,Data,1
856.5,FLOW_8565,2.82,2.12,2,0,Data,1
4290.5,FLOW_42905,62.73,26.51,4,1,Attack,5
3329.4,FLOW_33294,3.23,4.7,1,0,Data,1
1292.8,FLOW_12928,23.43,8.94,4,0,Data,2
838.3,FLOW_8383,44.77,24.01,4,0,Video,3
2654.6,FLOW_26546,9.52,0.62,2,0,Data,1
2116.0,FLOW_21160,34.46,19.27,3,0,Video,3
2533.1,FLOW_25331,12.72,4.79,1,0,Data,1
41.6,FLOW_416,1.96,2.04,1,0,IoT,1
3831.3,FLOW_38313,16.36,7.04,2,0,Data,1
4075.8,FLOW_40758,79.13,32.41,4,1,Attack,5
140.6,FLOW_1406,23.4,21.43,5,0,Video,3
2798.8,FLOW_27988,1.7,4.56,1,0,Data,1
2065.7,FLOW_20657,12.62,0.86,1,0,Data,1
4698.1,FLOW_46981,80.47,32.24,5,1,Attack,5
2990.1,FLOW_29901,11.19,1.81,2,0,Data,1
3286.9,FLOW_32869,13.37,4.04,1,0,Data,1
2161.3,FLOW_21613,8.48,3.77,2,0,Data,1
1869.2,FLOW_18692,14.56,4.52,1,0,Data,1
1446.2,FLOW_14462,5.35,0.55,2,0,Data,1
1352.9,FLOW_13529,5.02,0.6,1,0,Data,1
2980.4,FLOW_29804,21.27,10.03,4,0,Video,3
144.4,FLOW_1444,4.75,1.22,1,0,IoT,1
1821.8,FLOW_18218,7.08,1.1,1,0,Data,1
4506.3,FLOW_45063,84.74,33.55,4,1,Attack,5
3064.6,FLOW_30646,14.18,5.28,2,0,Data,1
4916.7,FLOW_49167,9.62,5.8,2,0,Data,1
3998.9,FLOW_39989,11.79,3.99,1,0,Data,1
4475.5,FLOW_44755,16.81,7.85,1,0,Data,1
4834.5,FLOW_48345,16.26,4.8,1,0,Data,1
4296.9,FLOW_42969,3.8,3.11,2,0,Data,1
2041.9,FLOW_20419,14.32,5.02,2,0,Data,1
1089.6,FLOW_10896,1.0,2.0,1,0,Data,1
4562.0,FLOW_45620,6.16,3.61,2,0,Data,1
3634.9,FLOW_36349,66.34,24.84,3,1,Attack,5
1931.2,FLOW_19312,2.36,4.59,2,0,Data,1
558.2,FLOW_5582,3.17,1.37,1,0,IoT,1
668.2,FLOW_6682,4.28,4.4,2,0,VoIP,4
3067.9,FLOW_30679,49.93,21.4,3,1,Attack,4
2838.8,FLOW_28388,12.99,5.67,2,0,Data,1
684.7,FLOW_6847,7.18,2.36,2,0,IoT,1
